Datetime – utc,air_humidity_100,air_temperature_100,atm_pressure_main,num_of_resets,piezo_charge,piezo_temperature
2020-11-26T11:00:00Z,46,29.48,9456,3,52575,28
2020-11-26T12:00:00Z,44,30.6,9457,3,52475,31
2020-11-26T13:00:00Z,43,31.58,9455,3,52368,33
2020-11-26T14:00:00Z,40,32.64,9450,3,52254,35
2020-11-26T15:00:00Z,33,35.78,9442,3,52126,38
2020-11-26T16:00:00Z,30,36.22,9432,3,51991,39
2020-11-26T17:00:00Z,31,36.02,9426,3,51852,41
2020-11-26T18:00:00Z,30,35.52,9420,3,51723,38
2020-11-26T19:00:00Z,32,34.6,9415,3,51603,37
2020-11-26T20:00:00Z,32,35.22,9408,3,51486,36
2020-11-26T21:00:00Z,37,33.18,9409,3,51375,34
2020-11-26T22:00:00Z,69,23.64,9418,3,50927,26
2020-11-26T23:00:00Z,66,24.22,9425,3,50859,22
2020-11-27T00:00:00Z,72,22.28,9433,3,50792,21
2020-11-27T01:00:00Z,71,23.7,9444,3,50727,21
2020-11-27T02:00:00Z,80,22.76,9441,3,50658,22
2020-11-27T03:00:00Z,75,22.96,9434,3,50591,22
2020-11-27T04:00:00Z,82,21.36,9433,3,50526,21
2020-11-27T05:00:00Z,77,22.2,9428,3,50462,20
2020-11-27T06:00:00Z,74,22.3,9428,3,50400,20
2020-11-27T07:00:00Z,75,21.96,9430,3,50338,20
2020-11-27T08:00:00Z,73,22,9432,3,50276,20
2020-11-27T09:00:00Z,72,22.66,9444,3,50216,20
2020-11-27T10:00:00Z,68,24.46,9457,3,50146,22
2020-11-27T11:00:00Z,65,25.22,9467,3,50067,25
2020-11-27T12:00:00Z,51,30.2,9471,3,49973,29
2020-11-27T13:00:00Z,44,31.62,9467,3,49859,35
2020-11-27T14:00:00Z,43,32.1,9463,3,49741,36
2020-11-27T15:00:00Z,41,33.5,9457,3,49616,38
2020-11-27T16:00:00Z,35,35.88,9448,3,49482,40
2020-11-27T17:00:00Z,35,36.22,9435,3,49341,41
2020-11-27T18:00:00Z,32,35.96,9424,3,49204,41
2020-11-27T19:00:00Z,37,33.7,9417,3,49067,40
2020-11-27T20:00:00Z,38,33.1,9417,3,48954,34
2020-11-27T21:00:00Z,37,31.78,9421,3,48846,33
2020-11-27T22:00:00Z,56,27.92,9428,3,48753,29
2020-11-27T23:00:00Z,63,24.96,9449,3,48667,26
2020-11-28T00:00:00Z,72,22.86,9453,3,48591,23
2020-11-28T01:00:00Z,75,22.5,9465,3,48522,22
2020-11-28T02:00:00Z,73,22.48,9468,3,48453,22
2020-11-28T03:00:00Z,83,20.86,9484,3,48246,21
2020-11-28T04:00:00Z,92,19.46,9471,3,47673,19
2020-11-28T05:00:00Z,92,19.32,9463,3,47514,18
2020-11-28T06:00:00Z,87,19.76,9458,3,47456,18
2020-11-28T07:00:00Z,90,19.66,9462,3,47398,18
2020-11-28T08:00:00Z,89,19.62,9464,3,47339,19
2020-11-28T09:00:00Z,87,19.96,9469,3,47282,19
2020-11-28T10:00:00Z,88,20.32,9476,3,47223,19
2020-11-28T11:00:00Z,86,20.96,9477,3,47160,19
2020-11-28T12:00:00Z,76,25.18,9474,3,47089,21
2020-11-28T13:00:00Z,59,29.08,9476,3,46995,30
2020-11-28T14:00:00Z,53,29.62,9476,3,46881,35
2020-11-28T15:00:00Z,47,32.98,9471,3,46756,38
2020-11-28T16:00:00Z,40,33.86,9465,3,46623,40
2020-11-28T17:00:00Z,39,35.16,9458,3,46488,40
2020-11-28T18:00:00Z,33,36.82,9445,3,46346,42
2020-11-28T19:00:00Z,31,37.8,9435,3,46204,42
2020-11-28T20:00:00Z,45,33.12,9429,3,46074,38
2020-11-28T21:00:00Z,50,31.7,9430,3,45969,33
2020-11-28T22:00:00Z,58,28.12,9433,3,45873,30
2020-11-28T23:00:00Z,62,26.88,9447,3,45771,26
2020-11-29T00:00:00Z,69,25.06,9453,3,45693,25
2020-11-29T01:00:00Z,69,25.06,9457,3,45621,23
2020-11-29T02:00:00Z,70,24.62,9462,3,45549,23
2020-11-29T03:00:00Z,73,24.52,9461,3,45477,23
2020-11-29T04:00:00Z,70,24.64,9455,3,45405,23
2020-11-29T05:00:00Z,73,23.84,9450,3,45334,23
2020-11-29T06:00:00Z,72,23.4,9446,3,45264,22
2020-11-29T07:00:00Z,74,22.78,9447,3,45197,21
2020-11-29T08:00:00Z,77,22.2,9452,3,45133,21
2020-11-29T09:00:00Z,76,22.4,9459,3,45069,21
2020-11-29T10:00:00Z,72,24.06,9462,3,45002,21
2020-11-29T11:00:00Z,62,27.88,9462,3,44925,25
2020-11-29T12:00:00Z,55,29.6,9461,3,44828,31
2020-11-29T13:00:00Z,49,31.84,9463,3,44716,34
2020-11-29T14:00:00Z,44,33.24,9459,3,44594,37
2020-11-29T15:00:00Z,42,34.14,9453,3,44468,38
2020-11-29T16:00:00Z,35,37.14,9442,3,44330,41
2020-11-29T17:00:00Z,31,38.66,9432,3,44191,41
2020-11-29T18:00:00Z,34,37.22,9420,3,44041,43
2020-11-29T19:00:00Z,42,33.18,9417,3,43915,38
2020-11-29T20:00:00Z,61,26.62,9420,3,43819,30
2020-11-29T21:00:00Z,75,22.14,9438,3,43700,25
2020-11-29T22:00:00Z,78,21.22,9433,3,43617,20
2020-11-29T23:00:00Z,77,21.36,9436,3,43547,20
2020-11-30T00:00:00Z,81,20.68,9449,3,43484,20
2020-11-30T01:00:00Z,82,20.36,9452,3,43423,19
2020-11-30T02:00:00Z,79,20.76,9446,3,43363,19
2020-11-30T03:00:00Z,78,20.92,9438,3,43302,19
2020-11-30T04:00:00Z,80,20.68,9432,3,43242,19
2020-11-30T05:00:00Z,80,20.68,9426,3,43181,19
2020-11-30T06:00:00Z,81,20.44,9429,3,43120,19
2020-11-30T07:00:00Z,80,20.52,9437,3,43058,19
2020-11-30T08:00:00Z,80,20.58,9435,3,42997,19
2020-11-30T09:00:00Z,79,21.62,9436,3,42930,19
2020-11-30T10:00:00Z,75,22.88,9437,3,42866,20
2020-11-30T11:00:00Z,60,27.58,9444,3,42793,24
2020-11-30T12:00:00Z,58,27.04,9448,3,42702,29
2020-11-30T13:00:00Z,68,25.36,9467,3,42612,28
2020-11-30T14:00:00Z,79,23.5,9467,3,42515,23
2020-11-30T15:00:00Z,75,24.46,9462,3,42435,25
2020-11-30T16:00:00Z,65,26.52,9459,3,42351,27
2020-11-30T17:00:00Z,56,29.14,9451,3,42251,31
2020-11-30T18:00:00Z,60,27.48,9444,3,42148,32
2020-11-30T19:00:00Z,50,31.14,9433,3,42050,30
2020-11-30T20:00:00Z,48,29.1,9430,3,41940,34
2020-11-30T21:00:00Z,55,26.86,9434,3,41846,29
2020-11-30T22:00:00Z,70,24.28,9437,3,41765,25
2020-11-30T23:00:00Z,77,23.28,9436,3,41685,22
2020-12-01T00:00:00Z,84,21.68,9439,3,41619,21
2020-12-01T01:00:00Z,83,21.86,9444,3,41557,20
2020-12-01T02:00:00Z,84,22,9444,3,41493,20
2020-12-01T03:00:00Z,85,21.9,9440,3,41429,20
2020-12-01T04:00:00Z,88,21.28,9431,3,41366,20
2020-12-01T05:00:00Z,82,21.94,9426,3,41303,20
2020-12-01T06:00:00Z,91,20.64,9426,3,41240,20
2020-12-01T07:00:00Z,87,21.42,9426,3,41154,20
2020-12-01T08:00:00Z,88,20.86,9429,3,41093,19
2020-12-01T09:00:00Z,86,21.18,9434,3,41035,19
2020-12-01T10:00:00Z,80,23.56,9440,3,40970,21
2020-12-01T11:00:00Z,80,24.34,9444,3,40897,23
2020-12-01T12:00:00Z,64,28.6,9447,3,40814,26
2020-12-01T13:00:00Z,55,29.62,9449,3,40713,32
2020-12-01T14:00:00Z,55,29.34,9451,3,40607,33
2020-12-01T15:00:00Z,57,29.2,9446,3,40510,30
2020-12-01T16:00:00Z,55,28.72,9443,3,40412,31
2020-12-01T17:00:00Z,84,24.78,9435,3,40301,26
2020-12-01T18:00:00Z,74,27.28,9426,3,40215,25
2020-12-01T19:00:00Z,57,28.66,9417,3,40121,30
2020-12-01T20:00:00Z,50,30.86,9409,3,40027,30
2020-12-01T21:00:00Z,53,30.02,9411,3,39920,33
2020-12-01T22:00:00Z,65,26.56,9416,3,39829,28
2020-12-01T23:00:00Z,71,25.2,9419,3,39750,25
2020-12-02T00:00:00Z,75,24.02,9418,3,39678,23
2020-12-02T01:00:00Z,76,23.6,9430,3,39611,21
2020-12-02T02:00:00Z,81,23.18,9433,3,39542,22
2020-12-02T03:00:00Z,81,22.7,9425,3,39475,21
2020-12-02T04:00:00Z,80,22.92,9415,3,39410,21
2020-12-02T05:00:00Z,86,21.94,9421,3,39346,20
2020-12-02T06:00:00Z,85,21.12,9419,3,39283,20
2020-12-02T07:00:00Z,83,21.42,9418,3,39223,19
2020-12-02T08:00:00Z,87,21.04,9423,3,39162,19
2020-12-02T09:00:00Z,89,20.88,9426,3,39103,19
2020-12-02T10:00:00Z,77,24.5,9431,3,39039,21
2020-12-02T11:00:00Z,73,25.38,9439,3,38961,25
2020-12-02T12:00:00Z,62,28.72,9441,3,38871,29
2020-12-02T13:00:00Z,57,30.22,9440,3,38765,33
2020-12-02T14:00:00Z,53,30.94,9436,3,38649,36
2020-12-02T15:00:00Z,53,30.98,9432,3,38525,37
2020-12-02T16:00:00Z,51,32.02,9423,3,38405,36
2020-12-02T17:00:00Z,51,31.64,9412,3,38284,37
2020-12-02T18:00:00Z,47,32.24,9395,3,38157,38
2020-12-02T19:00:00Z,56,29.78,9380,3,38053,32
2020-12-02T20:00:00Z,55,30.22,9373,3,37957,30
2020-12-02T21:00:00Z,55,29.86,9382,3,37856,32
2020-12-02T22:00:00Z,58,28.3,9389,3,37765,29
2020-12-02T23:00:00Z,83,23.02,9400,3,37659,24
2020-12-03T00:00:00Z,82,21.92,9402,3,37592,21
2020-12-03T01:00:00Z,84,22.2,9400,3,37529,20
2020-12-03T02:00:00Z,82,22.82,9404,3,37464,21
2020-12-03T03:00:00Z,82,23,9410,3,37398,21
2020-12-03T04:00:00Z,80,23.38,9400,3,37330,21
2020-12-03T05:00:00Z,82,23.18,9392,3,37262,22
2020-12-03T06:00:00Z,80,23.5,9388,3,37194,22
2020-12-03T07:00:00Z,82,23.36,9390,3,37125,22
2020-12-03T08:00:00Z,80,20.46,9401,3,37055,21
2020-12-03T09:00:00Z,83,19.9,9407,3,36995,19
2020-12-03T10:00:00Z,83,20.38,9410,3,36934,19
2020-12-03T11:00:00Z,82,20.98,9426,3,36870,20
2020-12-03T12:00:00Z,80,20.88,9430,3,36805,20
2020-12-03T13:00:00Z,85,19.8,9431,3,36733,19
2020-12-03T14:00:00Z,94,18.62,9442,3,36334,18
2020-12-03T15:00:00Z,91,19.28,9444,3,35843,18
2020-12-03T16:00:00Z,94,18.9,9440,3,35492,18
2020-12-03T17:00:00Z,90,19.7,9420,3,35355,18
2020-12-03T18:00:00Z,83,21.42,9413,3,35287,20
2020-12-03T19:00:00Z,86,20.88,9412,3,35217,20
2020-12-03T20:00:00Z,90,20.98,9409,3,35132,19
2020-12-03T21:00:00Z,93,20.62,9408,3,35068,20
2020-12-03T22:00:00Z,94,20.08,9406,3,35007,19
2020-12-03T23:00:00Z,97,19.44,9415,3,34948,19
2020-12-04T00:00:00Z,97,18.98,9428,3,34889,19
2020-12-04T01:00:00Z,97,18.62,9441,3,34833,17
2020-12-04T02:00:00Z,97,18.46,9441,3,34778,17
2020-12-04T03:00:00Z,96,18.82,9428,3,34723,17
2020-12-04T04:00:00Z,94,19.36,9417,3,34665,18
2020-12-04T05:00:00Z,95,18.84,9423,3,34608,18
2020-12-04T06:00:00Z,96,18.62,9429,3,34552,18
2020-12-04T07:00:00Z,96,18.48,9433,3,34496,18
2020-12-04T08:00:00Z,97,18.68,9440,3,34441,18
2020-12-04T09:00:00Z,97,18.28,9445,3,34389,17
2020-12-04T10:00:00Z,85,22.54,9451,3,34332,18
2020-12-04T11:00:00Z,77,23.96,9456,3,34264,22
2020-12-04T12:00:00Z,74,25.26,9454,3,34183,26
2020-12-04T13:00:00Z,75,24.5,9458,3,34098,27
2020-12-04T14:00:00Z,77,24.64,9467,3,34019,26
2020-12-04T15:00:00Z,91,21.7,9464,3,33902,24
2020-12-04T16:00:00Z,87,23.28,9464,3,33766,21
2020-12-04T17:00:00Z,83,23.26,9460,3,33674,22
2020-12-04T18:00:00Z,87,21.9,9448,3,33548,22
2020-12-04T19:00:00Z,91,21.7,9442,3,33448,21
2020-12-04T20:00:00Z,91,21.72,9438,3,33361,21
2020-12-04T21:00:00Z,90,21.8,9444,3,33296,21
2020-12-04T22:00:00Z,93,21.52,9445,3,33231,21
2020-12-04T23:00:00Z,94,21.14,9453,3,33164,20
2020-12-05T00:00:00Z,95,20.92,9450,3,33101,20
2020-12-05T01:00:00Z,92,20.88,9452,3,33039,20
2020-12-05T02:00:00Z,94,20.7,9457,3,32978,20
2020-12-05T03:00:00Z,95,20.38,9452,3,32916,19
2020-12-05T04:00:00Z,96,20.54,9451,3,32856,19
2020-12-05T05:00:00Z,95,20.58,9443,3,32796,19
2020-12-05T06:00:00Z,94,20.56,9443,3,32735,19
2020-12-05T07:00:00Z,95,20.48,9445,3,32675,19
2020-12-05T08:00:00Z,95,20.36,9449,3,32614,19
2020-12-05T09:00:00Z,96,20.16,9455,3,32554,19
2020-12-05T10:00:00Z,93,21.36,9456,3,32493,19
2020-12-05T11:00:00Z,89,22.24,9465,3,32425,22
2020-12-05T12:00:00Z,86,22.72,9467,3,32355,22
2020-12-05T13:00:00Z,88,22.3,9468,3,32282,23
2020-12-05T14:00:00Z,84,23.74,9465,3,32208,24
2020-12-05T15:00:00Z,81,24.26,9467,3,32128,25
2020-12-05T16:00:00Z,84,24.08,9457,3,32052,24
2020-12-05T17:00:00Z,91,22.44,9457,3,31902,23
2020-12-05T18:00:00Z,92,22.62,9451,3,31393,21
2020-12-05T19:00:00Z,89,23.6,9445,3,31322,23
2020-12-05T20:00:00Z,88,23.88,9440,3,31249,24
2020-12-05T21:00:00Z,89,22.34,9441,3,31177,23
2020-12-05T22:00:00Z,89,21.82,9440,3,31111,21
2020-12-05T23:00:00Z,86,21.32,9441,3,31042,20
2020-12-06T00:00:00Z,90,19.82,9450,3,30982,19
2020-12-06T01:00:00Z,89,19.46,9456,3,30923,19
2020-12-06T02:00:00Z,88,19.06,9460,3,30866,18
2020-12-06T03:00:00Z,89,18.78,9455,3,30810,18
2020-12-06T04:00:00Z,89,18.92,9451,3,30754,18
2020-12-06T05:00:00Z,90,18.84,9445,3,30697,18
2020-12-06T06:00:00Z,91,18.26,9442,3,30642,17
2020-12-06T07:00:00Z,89,18.3,9438,3,30588,17
2020-12-06T08:00:00Z,89,18.24,9442,3,30534,17
2020-12-06T09:00:00Z,88,18.42,9447,3,30483,17
2020-12-06T10:00:00Z,84,19.5,9452,3,30427,18
2020-12-06T11:00:00Z,83,20.3,9458,3,30365,20
2020-12-06T12:00:00Z,79,21.46,9462,3,30298,21
2020-12-06T13:00:00Z,75,22.78,9460,3,30225,23
2020-12-06T14:00:00Z,70,23.88,9455,3,30139,27
2020-12-06T15:00:00Z,73,24.28,9452,3,30056,27
2020-12-06T16:00:00Z,66,26.22,9448,3,29970,27
2020-12-06T17:00:00Z,65,26.24,9442,3,29879,29
2020-12-06T18:00:00Z,71,25.26,9438,3,29794,27
2020-12-06T19:00:00Z,73,24.88,9428,3,29711,26
2020-12-06T20:00:00Z,72,24.9,9427,3,29626,27
2020-12-06T21:00:00Z,78,23.58,9430,3,29546,25
2020-12-06T22:00:00Z,82,22.48,9433,3,29475,23
2020-12-06T23:00:00Z,83,21.88,9441,3,29403,21
2020-12-07T00:00:00Z,86,20.84,9441,3,29339,20
2020-12-07T01:00:00Z,86,20.36,9444,3,29278,19
2020-12-07T02:00:00Z,86,20,9445,3,29219,19
2020-12-07T03:00:00Z,87,19.5,9443,3,29160,18
2020-12-07T04:00:00Z,88,18.94,9439,3,29104,18
2020-12-07T05:00:00Z,90,18.54,9436,3,29049,17
2020-12-07T06:00:00Z,90,18.5,9434,3,28994,17
2020-12-07T07:00:00Z,89,18.42,9435,3,28940,17
2020-12-07T08:00:00Z,89,18.46,9436,3,28886,17
2020-12-07T09:00:00Z,88,18.7,9441,3,28834,17
2020-12-07T10:00:00Z,80,20.46,9447,3,28776,18
2020-12-07T11:00:00Z,66,24.72,9448,3,28709,21
2020-12-07T12:00:00Z,66,25.5,9451,3,28625,27
2020-12-07T13:00:00Z,59,27.58,9449,3,28527,31
2020-12-07T14:00:00Z,59,28.04,9450,3,28413,35
2020-12-07T15:00:00Z,63,27.2,9449,3,28303,34
2020-12-07T16:00:00Z,61,28.22,9444,3,28210,29
2020-12-07T17:00:00Z,68,26.22,9438,3,28109,31
2020-12-07T18:00:00Z,66,27.48,9429,3,27943,27
2020-12-07T19:00:00Z,60,29.26,9424,3,27836,33
2020-12-07T20:00:00Z,55,29.44,9419,3,27735,31
2020-12-07T21:00:00Z,59,28.48,9420,3,27635,31
2020-12-07T22:00:00Z,68,24.82,9424,3,27548,27
2020-12-07T23:00:00Z,80,21.68,9428,3,27480,22
2020-12-08T00:00:00Z,89,20.34,9432,3,27419,19
2020-12-08T01:00:00Z,89,20.1,9439,3,27361,19
2020-12-08T02:00:00Z,92,19.42,9442,3,27303,18
2020-12-08T03:00:00Z,95,18.38,9439,3,27247,17
2020-12-08T04:00:00Z,88,20.04,9433,3,27190,17
2020-12-08T05:00:00Z,93,18.9,9431,3,27133,18
2020-12-08T06:00:00Z,93,17.86,9429,3,27078,17
2020-12-08T07:00:00Z,96,18.04,9432,3,27025,16
2020-12-08T08:00:00Z,96,18.02,9435,3,26971,17
2020-12-08T09:00:00Z,96,17.72,9442,3,26921,16
2020-12-08T10:00:00Z,87,22.04,9447,3,26864,18
2020-12-08T11:00:00Z,74,25.82,9450,3,26793,23
2020-12-08T12:00:00Z,68,26.76,9451,3,26711,26
2020-12-08T13:00:00Z,59,28.5,9452,3,26620,28
2020-12-08T14:00:00Z,53,30.24,9448,3,26500,37
2020-12-08T15:00:00Z,43,32.6,9443,3,26377,37
2020-12-08T16:00:00Z,37,33.82,9438,3,26253,38
2020-12-08T17:00:00Z,39,33.28,9432,3,26122,39
2020-12-08T18:00:00Z,35,32.3,9426,3,25998,38
2020-12-08T19:00:00Z,35,32.4,9418,3,25874,37
2020-12-08T20:00:00Z,36,31.76,9416,3,25758,35
2020-12-08T21:00:00Z,37,30.94,9414,3,25650,33
2020-12-08T22:00:00Z,60,25.74,9417,3,25557,29
2020-12-08T23:00:00Z,70,22.96,9422,3,25486,22
2020-12-09T00:00:00Z,79,21.48,9427,3,25423,20
2020-12-09T01:00:00Z,79,21.4,9434,3,25361,20
2020-12-09T02:00:00Z,71,21.66,9436,3,25299,19
2020-12-09T03:00:00Z,77,20.56,9434,3,25238,19
2020-12-09T04:00:00Z,80,19.64,9431,3,25180,18
2020-12-09T05:00:00Z,88,18.32,9427,3,25125,17
2020-12-09T06:00:00Z,80,18.9,9421,3,25071,17
2020-12-09T07:00:00Z,78,18.66,9422,3,25016,17
2020-12-09T08:00:00Z,76,18.38,9426,3,24962,17
2020-12-09T09:00:00Z,84,17.94,9435,3,24911,17
2020-12-09T10:00:00Z,62,25.46,9441,3,24854,18
2020-12-09T11:00:00Z,48,28.42,9445,3,24775,25
2020-12-09T12:00:00Z,52,28.66,9447,3,24677,31
2020-12-09T13:00:00Z,50,31.34,9449,3,24567,34
2020-12-09T14:00:00Z,43,32.92,9446,3,24440,38
2020-12-09T15:00:00Z,35,34.2,9442,3,24303,41
2020-12-09T16:00:00Z,32,34.9,9436,3,24163,41
2020-12-09T17:00:00Z,34,32.36,9428,3,24025,41
2020-12-09T18:00:00Z,38,31.86,9419,3,23903,37
2020-12-09T19:00:00Z,53,28.98,9413,3,23796,31
2020-12-09T20:00:00Z,49,28.84,9405,3,23701,29
2020-12-09T21:00:00Z,38,31.42,9405,3,23598,32
2020-12-09T22:00:00Z,47,27.24,9407,3,23502,30
2020-12-09T23:00:00Z,51,24.26,9415,3,23426,24
2020-12-10T00:00:00Z,55,24.16,9423,3,23358,22
2020-12-10T01:00:00Z,66,21.58,9428,3,23292,21
2020-12-10T02:00:00Z,66,21.68,9433,3,23229,20
2020-12-10T03:00:00Z,75,20.28,9432,3,23167,19
2020-12-10T04:00:00Z,74,20.48,9427,3,23108,19
2020-12-10T05:00:00Z,81,19.16,9425,3,23052,18
2020-12-10T06:00:00Z,73,19.8,9423,3,22999,16
2020-12-10T07:00:00Z,75,19.9,9422,3,22944,17
2020-12-10T08:00:00Z,76,19.44,9422,3,22888,18
2020-12-10T09:00:00Z,78,19.28,9426,3,22835,17
2020-12-10T10:00:00Z,63,23.36,9432,3,22775,19
2020-12-10T11:00:00Z,57,25.88,9437,3,22699,24
2020-12-10T12:00:00Z,55,27.34,9440,3,22607,29
2020-12-10T13:00:00Z,49,29.38,9439,3,22503,33
2020-12-10T14:00:00Z,47,31.04,9439,3,22387,35
2020-12-10T15:00:00Z,44,32.56,9436,3,22260,38
2020-12-10T16:00:00Z,39,34.6,9429,3,22128,39
2020-12-10T17:00:00Z,35,34.38,9421,3,21997,39
2020-12-10T18:00:00Z,29,35.78,9411,3,21853,42
2020-12-10T19:00:00Z,30,35.7,9402,3,21716,40
2020-12-10T20:00:00Z,36,32.88,9394,3,21588,38
2020-12-10T21:00:00Z,36,33.78,9390,3,21472,35
2020-12-10T22:00:00Z,47,29.4,9395,3,21370,31
2020-12-10T23:00:00Z,59,25.2,9405,3,21288,26
2020-12-11T00:00:00Z,61,23.62,9411,3,21218,22
2020-12-11T01:00:00Z,60,23.34,9418,3,21153,21
2020-12-11T02:00:00Z,71,22.04,9419,3,21088,21
2020-12-11T03:00:00Z,60,22.96,9416,3,21025,20
2020-12-11T04:00:00Z,75,20.06,9412,3,20962,20
2020-12-11T05:00:00Z,69,22.14,9409,3,20902,19
2020-12-11T06:00:00Z,73,21.16,9409,3,20840,20
2020-12-11T07:00:00Z,78,20.16,9412,3,20780,19
2020-12-11T08:00:00Z,80,19.48,9416,3,20723,18
2020-12-11T09:00:00Z,82,19.48,9422,3,20669,17
2020-12-11T10:00:00Z,69,24,9429,3,20606,19
2020-12-11T11:00:00Z,63,25.44,9436,3,20529,25
2020-12-11T12:00:00Z,60,27.16,9439,3,20442,28
2020-12-11T13:00:00Z,56,29.06,9440,3,20344,30
